"","ID","Long","Lat","Year","Month","Origin","Surface","Species","Abundance","Density","bathymetry","substrat","chl_mean","nppv_mean","o2_mean","o2_cv","o2_perc_25","temp_mean","temp_cv","temp_perc_90","sali_mean","sali_cv","sali_tresh_10","sali_perc_90","wave_mean"
"6890.18","2005_1_5094_40",-2.5123,47.5113,2005,9,"NURSE",0.004011,"Merlangius merlangus",0,0,-1.18898808956146,"3",10.4803819656372,40.9016380310059,108.275695800781,7.45345020294189,102.06217956543,16.9365119934082,11.4933290481567,19.0606002807617,30.045919418335,5.40895938873291,0,31.8537998199463,"2"
"6890.27","2005_1_5108_46",-2.4817,47.5066,2005,9,"NURSE",0.003888,"Merlangius merlangus",1,2.57201646090535,-1.58333337306976,"6",10.4803819656372,40.9016380310059,108.275695800781,7.45345020294189,102.06217956543,16.9365119934082,11.4933290481567,19.0606002807617,30.045919418335,5.40895938873291,0,31.8537998199463,"1"
"6890.35","2005_1_5059_6",-2.5622,47.4649,2005,9,"NURSE",0.003948,"Merlangius merlangus",1,2.53292806484296,-5.0377779006958,"6",10.4803819656372,40.9016380310059,108.275695800781,7.45345020294189,102.06217956543,16.9365119934082,11.4933290481567,19.0606002807617,30.045919418335,5.40895938873291,0,31.8537998199463,"2"
"6890.42","2005_1_5061_8",-2.5354,47.4695,2005,9,"NURSE",0.004113,"Merlangius merlangus",0,0,-3.55039668083191,"6",10.4803819656372,40.9016380310059,108.275695800781,7.45345020294189,102.06217956543,16.9365119934082,11.4933290481567,19.0606002807617,30.045919418335,5.40895938873291,0,31.8537998199463,"2"
"6890.5","2005_1_5080_26",-2.5123,47.477,2005,9,"NURSE",0.003855,"Merlangius merlangus",0,0,-2.63809514045715,"4",10.4803819656372,40.9016380310059,108.275695800781,7.45345020294189,102.06217956543,16.9365119934082,11.4933290481567,19.0606002807617,30.045919418335,5.40895938873291,0,31.8537998199463,"2"
"6890.6","2005_1_5077_23",-2.5363,47.4439,2005,9,"NURSE",0.003714,"Merlangius merlangus",0,0,-5.70816802978516,"2",10.4803819656372,40.9016380310059,108.275695800781,7.45345020294189,102.06217956543,16.9365119934082,11.4933290481567,19.0606002807617,30.045919418335,5.40895938873291,0,31.8537998199463,"2"
"19841","60730439",-0.7903333,45.442865,2005,10,"DCE",0.546435973931479,"Merlangius merlangus",0,0,-2.47268533706665,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"200201","60735546",-0.77559165,45.41305,2005,10,"DCE",0.491617649690822,"Merlangius merlangus",0,0,-3.5673611164093,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"201991","60736386",-0.786575,45.398635,2005,10,"DCE",0.634875979334004,"Merlangius merlangus",0,0,-3.94930553436279,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"20199.1","60730751",-0.75365,45.396285,2005,10,"DCE",0.574660870641552,"Merlangius merlangus",1,1.74015676216757,-3.24214744567871,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"20199.2","60735704",-0.7789,45.3719833333333,2005,10,"DCE",0.836199657343618,"Merlangius merlangus",0,0,-4.32333326339722,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"20199.3","60736594",-0.7383417,45.374025,2005,10,"DCE",0.49673271167317,"Merlangius merlangus",0,0,-4.00757551193237,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"20199.4","60735096",-0.75564165,45.33075,2005,10,"DCE",0.952227324512806,"Merlangius merlangus",0,0,-4.28999996185303,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"20199.6","60733528",-0.736825,45.3040583333334,2005,10,"DCE",0.638225831966247,"Merlangius merlangus",0,0,-4.246666431427,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"20199.7","60729808",-0.716625,45.29826,2005,10,"DCE",0.556724371985063,"Merlangius merlangus",0,0,-4.46565198898315,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"20199.8","60729344",-0.72838335,45.27091,2005,10,"DCE",0.621425942210532,"Merlangius merlangus",0,0,-4.33555555343628,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"20199.9","60732766",-0.728483333333333,45.240625,2005,10,"DCE",0.588316256191929,"Merlangius merlangus",0,0,-3.4466667175293,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"20199.10","60728031",-0.6982,45.219925,2005,10,"DCE",0.580753435110389,"Merlangius merlangus",0,0,-3.37103176116943,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"20199.11","60735517",-0.72925835,45.2065,2005,10,"DCE",0.601755904021155,"Merlangius merlangus",5,8.30901693957326,-4.04351854324341,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"20199.13","60728119",-0.69286665,45.14924,2005,10,"DCE",0.563802350270634,"Merlangius merlangus",0,0,-3.8824405670166,"6",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"20199.14","60732033",-0.659816666666666,45.1087916666666,2005,10,"DCE",0.446339649371426,"Merlangius merlangus",0,0,-3.07384276390076,"6",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"20199.17","60731160",-0.619433333333333,45.05475,2005,10,"DCE",0.422152064783775,"Merlangius merlangus",0,0,-4.94607877731323,"6",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"164291","60732515",-1.09458333333333,45.9759666666667,2005,9,"DCE",0.156799626281025,"Merlangius merlangus",0,0,-1.04999995231628,"6",4.21304130554199,172.285018920898,106.542503356934,1.96462202072144,105.202919006348,20.019495010376,11.6226940155029,22.4999046325684,32.1912155151367,4.42636823654175,0,33.7853012084961,"1"
"191171","60732831",-1.0495,45.554665,2005,10,"DCE",0.300137310277859,"Merlangius merlangus",0,0,-6.31408739089966,"5",6.98767614364624,120.601493835449,108.199241638184,3.07996606826782,106.279327392578,18.7030429840088,12.2151346206665,21.2549209594727,28.0446853637695,7.30827808380127,0,29.9711990356445,"2"
"166081","60734435",-1.07581666666667,45.9569666666667,2005,9,"DCE",0.143218739254775,"Merlangius merlangus",0,0,-1.63074254989624,"6",4.29803133010864,171.528915405273,106.243003845215,2.04650664329529,104.897468566895,20.1086730957031,11.5970020294189,22.5908126831055,31.872673034668,4.88947582244873,0,33.5639190673828,"1"
"175021","60734165",-1.1281165,45.79021,2005,9,"DCE",0.126439876469791,"Merlangius merlangus",0,0,-7,"6",3.94112014770508,185.685791015625,103.77466583252,2.29059505462646,102.628433227539,20.7047328948975,11.3583068847656,23.1886005401611,31.2928791046143,6.66321182250977,0,33.4627990722656,"1"
"1966111","60737261",-0.8354917,45.488615,2005,10,"DCE",0.598330708858863,"Merlangius merlangus",0,0,-4.53818273544312,"5",14.7576961517334,64.7340621948242,114.153907775879,6.59724044799805,108.538307189941,21.4483127593994,11.2402248382568,24.1514663696289,10.256872177124,35.7538833618164,76,13.6778659820557,"1"
"20739","60729543",-0.731533333333334,45.3197583333333,2005,10,"DCE",0.206598518324422,"Merlangius merlangus",0,0,-4.37333345413208,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"21634","60728619",-0.700783333333333,45.1664916666667,2005,10,"DCE",0.574475011549564,"Merlangius merlangus",0,0,-2.83106207847595,"5",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"21994","60731633",-0.6515667,45.09391,2005,10,"DCE",0.52156154085616,"Merlangius merlangus",0,0,-6.39393949508667,"6",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"22354","60736867",-0.6265505,45.0580333333333,2005,10,"DCE",0.358906067226265,"Merlangius merlangus",0,0,-4.466552734375,"6",16.2226505279541,88.7568283081055,116.472129821777,7.59713411331177,109.682655334473,22.0499839782715,10.8135719299316,24.8229999542236,5.8897066116333,45.5455589294434,114,9.4183988571167,"1"
"130","60737238",-1.02944166666666,45.589625,2006,8,"DCE",0.146234991923163,"Merlangius merlangus",0,0,-15.56174659729,"5",5.53057384490967,112.758880615234,107.141654968262,3.92414927482605,104.021751403809,18.8286895751953,13.4822235107422,22.7891998291016,29.2395572662354,6.66298484802246,0,30.9949493408203,"2"
"719","60730571",-2.2414835,47.2069,2006,10,"DCE",1.28714666245329,"Merlangius merlangus",0,0,-4.14666652679443,"4",13.7200813293457,51.8497276306152,120.039710998535,7.03859949111938,113.622985839844,19.4367637634277,13.3706092834473,22.4950008392334,26.1955699920654,10.1074552536011,0,28.5712013244629,"3"
"819","60733255",-2.2152,47.208275,2006,10,"DCE",0.429046825206064,"Merlangius merlangus",0,0,-3.03666663169861,"6",13.7200813293457,51.8497276306152,120.039710998535,7.03859949111938,113.622985839844,19.4367637634277,13.3706092834473,22.4950008392334,26.1955699920654,10.1074552536011,0,28.5712013244629,"2"
"85131","60731334",-2.1281415,47.28009,2006,10,"DCE",0.36413799750819,"Merlangius merlangus",0,0,-2.76388883590698,"4",13.7200813293457,51.8497276306152,120.039710998535,7.03859949111938,113.622985839844,19.4367637634277,13.3706092834473,22.4950008392334,26.1955699920654,10.1074552536011,0,28.5712013244629,"1"
"8513.11","60734832",-2.2133085,47.26245,2006,10,"DCE",0.217317756500739,"Merlangius merlangus",0,0,-5.03074073791504,"4",13.7200813293457,51.8497276306152,120.039710998535,7.03859949111938,113.622985839844,19.4367637634277,13.3706092834473,22.4950008392334,26.1955699920654,10.1074552536011,0,28.5712013244629,"2"
"8513.2","60732919",-2.185258,47.2538,2006,10,"DCE",0.448862744351975,"Merlangius merlangus",0,0,-4.58985471725464,"6",13.7200813293457,51.8497276306152,120.039710998535,7.03859949111938,113.622985839844,19.4367637634277,13.3706092834473,22.4950008392334,26.1955699920654,10.1074552536011,0,28.5712013244629,"1"
"8512","60734363",-2.2513415,47.213635,2006,10,"DCE",0.44143850029317,"Merlangius merlangus",0,0,-3.01500010490417,"4",13.7200813293457,51.8497276306152,120.039710998535,7.03859949111938,113.622985839844,19.4367637634277,13.3706092834473,22.4950008392334,26.1955699920654,10.1074552536011,0,28.5712013244629,"3"
"8693.1","60732720",-2.04695,47.302765,2006,10,"DCE",0.392944182399871,"Merlangius merlangus",0,0,-2.7732310295105,"4",12.9481058120728,52.7368049621582,121.429145812988,7.22528743743896,115.051460266113,19.6732215881348,13.0511894226074,22.8478050231934,30.0626602172852,5.28878259658813,0,31.6291027069092,"1"
"9053","60728764",-1.9904335,47.293175,2006,10,"DCE",0.39613677417268,"Merlangius merlangus",0,0,-1.41592264175415,"4",12.5621309280396,53.1803283691406,122.123840332031,7.31862831115723,115.765678405762,19.791446685791,12.8914842605591,23.0242004394531,31.9961395263672,2.87952899932861,0,33.1580009460449,"1"
"1911711","60730253",-1.045625,45.551335,2006,8,"DCE",0.0909102180103034,"Merlangius merlangus",0,0,-6.31408739089966,"5",5.83976602554321,106.243118286133,107.276817321777,3.94857454299927,104.092002868652,18.9266033172607,13.4837703704834,22.8683738708496,28.6945705413818,7.10769176483154,0,30.5064258575439,"2"
"8514","60733781",-2.176975,47.18776,2006,10,"DCE",0.470379187302845,"Merlangius merlangus",0,0,-1.20008051395416,"3",12.9481058120728,52.7368049621582,121.429145812988,7.22528743743896,115.051460266113,19.6732215881348,13.0511894226074,22.8478050231934,30.0626602172852,5.28878259658813,0,31.6291027069092,"2"
"7979","60732789",-2.1396665,47.293775,2006,10,"DCE",0.412230645533523,"Merlangius merlangus",0,0,-10.0416669845581,"4",13.7200813293457,51.8497276306152,120.039710998535,7.03859949111938,113.622985839844,19.4367637634277,13.3706092834473,22.4950008392334,26.1955699920654,10.1074552536011,0,28.5712013244629,"1"
"7803","60733171",-2.094517,47.285265,2006,10,"DCE",0.356371358024574,"Merlangius merlangus",0,0,-2.56666660308838,"4",12.9481058120728,52.7368049621582,121.429145812988,7.22528743743896,115.051460266113,19.6732215881348,13.0511894226074,22.8478050231934,30.0626602172852,5.28878259658813,0,31.6291027069092,"1"
"139","60729426",-3.7290335,47.802,2007,8,"DCE",0.105925388363681,"Merlangius merlangus",0,0,-5.43518543243408,"6",1.37573957443237,49.8835029602051,101.933410644531,2.48062610626221,100.438049316406,14.8117065429688,12.4959669113159,17.229471206665,34.9783172607422,0.95260763168335,0,35.3840637207031,"3"
"220","60728016",-3.729025,47.799475,2007,9,"DCE",0.056540352866899,"Merlangius merlangus",0,0,-5.43518543243408,"6",1.37573957443237,49.8835029602051,101.933410644531,2.48062610626221,100.438049316406,14.8117065429688,12.4959669113159,17.229471206665,34.9783172607422,0.95260763168335,0,35.3840637207031,"3"
"720","60728349",-3.53145,47.76245,2007,10,"DCE",0.121548603146832,"Merlangius merlangus",0,0,-8.68830585479736,"5",1.83605647087097,68.4480895996094,103.929618835449,2.63632273674011,102.13614654541,15.8327884674072,12.2199115753174,18.1132011413574,34.5875396728516,1.36601150035858,0,35.1171989440918,"3"
"916","60733070",-3.3531415,47.73333,2007,10,"DCE",0.146396149961922,"Merlangius merlangus",0,0,-9.62648677825928,"6",2.4187319278717,92.4934844970703,105.6533203125,2.7701427936554,103.548889160156,16.9952697753906,10.5330438613892,18.9835243225098,34.112678527832,1.95024335384369,0,34.8070182800293,"3"
"1310","60729078",-4.53814166666666,48.0128416666667,2007,11,"DCE",0.101220808741681,"Merlangius merlangus",0,0,-8.89730834960938,"3",0.748032987117767,27.1949062347412,100.065231323242,1.73569250106812,98.6060256958008,13.524938583374,6.39358282089233,14.6625413894653,35.2352981567383,0.758818566799164,0,35.455135345459,"3"
"149","60734935",-4.180883,47.849685,2007,11,"DCE",0.0712051365203011,"Merlangius merlangus",0,0,-1.1851851940155,"6",0.993762612342834,33.7432556152344,100.496917724609,1.96941947937012,99.3219833374023,14.275128364563,9.10330963134766,16.0744361877441,35.1140174865723,0.850311875343323,0,35.3887939453125,"3"
"157","60731538",-4.1082335,47.8682,2007,11,"DCE",0.0802898403257726,"Merlangius merlangus",0,0,-4.67382717132568,"5",1.19381082057953,42.7740287780762,101.355918884277,1.89069819450378,100.270446777344,14.7955780029297,10.3167753219604,16.9341926574707,34.9896965026855,1.09874749183655,0,35.3417434692383,"3"
"168","2007_1_DUME_65",-2.62,47.45,2007,11,"ORHAGO",0.01874,"Merlangius merlangus",0,0,-10.2781944274902,"6",10.2222766876221,58.1289024353027,109.9521484375,6.19341564178467,105.007637023926,17.1707077026367,7.29447031021118,18.7218685150146,29.7890892028809,4.44232654571533,0,31.3217716217041,"3"
"179","2007_1_DUME_9",-2.63,47.43,2007,11,"ORHAGO",0.014148,"Merlangius merlangus",0,0,-14.3600006103516,"6",9.83560943603516,77.3593215942383,110.473304748535,6.35753059387207,105.280746459961,16.8580894470215,7.77679109573364,18.626335144043,31.1394443511963,4.3524284362793,0,32.6457710266113,"3"
"188","2007_1_PIRI_8",-2.67,47.35,2007,11,"ORHAGO",0.018964,"Merlangius merlangus",0,0,-22.1533336639404,"6",8.22322654724121,124.700759887695,109.76887512207,6.20673274993896,104.59538269043,15.7846155166626,8.5829029083252,17.8146705627441,33.5678024291992,2.63991093635559,0,34.56884765625,"3"
"198","2007_1_COMP_67",-2.73,47.33,2007,11,"ORHAGO",0.007408,"Merlangius merlangus",0,0,-29.6100006103516,"6",6.68850708007812,149.142868041992,108.037078857422,6.33967685699463,102.579658508301,15.0230560302734,8.91701889038086,16.9771385192871,34.2777862548828,1.6224011182785,0,34.989200592041,"3"
"209","2007_1_PTCR_68",-2.55,47.27,2007,11,"ORHAGO",0.019184,"Merlangius merlangus",0,0,-16.4895362854004,"6",8.51992607116699,101.181915283203,109.531791687012,5.67771291732788,105.242897033691,16.3065719604492,8.42752838134766,18.0858669281006,32.5727996826172,3.21105432510376,0,33.7231788635254,"3"
"2110","2007_1_PTCR_63",-2.49,47.25,2007,11,"ORHAGO",0.019036,"Merlangius merlangus",0,0,-17.5900001525879,"4",6.35028696060181,143.507781982422,107.46166229248,3.80301094055176,104.853218078613,16.7262153625488,8.50629425048828,18.2976036071777,33.442325592041,2.2719247341156,0,34.3099975585938,"3"
"227","2007_1_ANPI_6",-2.97,47.21,2007,11,"ORHAGO",0.019112,"Merlangius merlangus",0,0,-45.6733360290527,"4",2.70753240585327,84.3199615478516,101.108810424805,5.13088512420654,97.5176620483398,13.451210975647,7.64616775512695,14.7685785293579,35.291145324707,0.560889065265656,0,35.5084686279297,"3"
